,lap,timestamp,heart_rate,cadence,position_lat,position_long,distance,enhanced_altitude,enhanced_speed,calories,power,temperature,fractional_cadence
116,1,2021-04-03 19:58:51+00:00,121,91,-442688415,2087233470,333.54,13.799999999999955,2.865,,,18,0.5
117,1,2021-04-03 19:58:52+00:00,121,91,-442688567,2087233146,336.34,13.799999999999955,2.865,,,18,0.5
118,1,2021-04-03 19:58:53+00:00,121,91,-442688703,2087232780,339.34,13.799999999999955,2.865,,,18,0.5
119,1,2021-04-03 19:58:54+00:00,121,91,-442688847,2087232455,342.11,13.799999999999955,2.855,,,18,0.5
120,1,2021-04-03 19:58:55+00:00,121,91,-442688997,2087232110,345.03,13.600000000000023,2.855,,,18,0.5
121,1,2021-04-03 19:58:56+00:00,121,91,-442689172,2087231807,347.8,14.0,2.855,,,18,0.5
122,1,2021-04-03 19:58:57+00:00,122,91,-442689345,2087231488,350.67,14.200000000000045,2.855,,,18,0.5
123,1,2021-04-03 19:58:58+00:00,122,91,-442689522,2087231174,353.53,14.200000000000045,2.855,,,18,0.5
124,1,2021-04-03 19:58:59+00:00,122,92,-442689694,2087230882,356.23,14.200000000000045,2.855,,,18,0.5
125,1,2021-04-03 19:59:00+00:00,122,92,-442689861,2087230599,358.84,14.399999999999977,2.855,,,18,0.5
126,1,2021-04-03 19:59:01+00:00,122,92,-442690054,2087230328,361.54,14.200000000000045,2.855,,,18,0.5
127,1,2021-04-03 19:59:02+00:00,123,92,-442690239,2087230041,364.28,14.200000000000045,2.855,,,18,0.5
128,1,2021-04-03 19:59:03+00:00,123,92,-442690400,2087229762,366.84,14.200000000000045,2.855,,,18,0.5
129,1,2021-04-03 19:59:04+00:00,123,92,-442690582,2087229456,369.68,14.399999999999977,2.846,,,18,0.5
130,1,2021-04-03 19:59:05+00:00,123,92,-442690724,2087229173,372.16,14.399999999999977,2.846,,,18,0.5
131,1,2021-04-03 19:59:06+00:00,123,92,-442690838,2087228881,374.58,14.399999999999977,2.846,,,16,0.5
132,1,2021-04-03 19:59:07+00:00,123,92,-442691020,2087228634,377.07,14.399999999999977,2.846,,,16,0.5
133,1,2021-04-03 19:59:08+00:00,124,92,-442691230,2087228371,379.83,14.399999999999977,2.837,,,16,0.5
134,1,2021-04-03 19:59:09+00:00,124,91,-442691400,2087228095,382.43,14.399999999999977,2.837,,,16,0.5
135,1,2021-04-03 19:59:10+00:00,124,91,-442691563,2087227828,384.93,14.399999999999977,2.837,,,16,0.5
136,1,2021-04-03 19:59:11+00:00,124,91,-442691746,2087227555,387.58,14.399999999999977,2.827,,,16,0.5
137,1,2021-04-03 19:59:12+00:00,124,91,-442691930,2087227294,390.17,13.799999999999955,2.827,,,16,0.5
138,1,2021-04-03 19:59:13+00:00,124,91,-442692139,2087227033,392.89,14.600000000000023,2.827,,,16,0.5
139,1,2021-04-03 19:59:14+00:00,124,92,-442692297,2087226744,395.5,14.600000000000023,2.818,,,16,0.5
140,1,2021-04-03 19:59:15+00:00,124,92,-442692489,2087226482,398.14,14.799999999999955,2.818,,,16,0.5
141,1,2021-04-03 19:59:16+00:00,124,92,-442692671,2087226222,400.71,14.600000000000023,2.809,,,16,0.5
142,1,2021-04-03 19:59:17+00:00,124,92,-442692877,2087225964,403.4,14.600000000000023,2.809,,,16,0.5
143,1,2021-04-03 19:59:18+00:00,124,92,-442693064,2087225688,406.09,14.600000000000023,2.799,,,16,0.5
144,1,2021-04-03 19:59:19+00:00,124,91,-442693221,2087225368,408.89,14.600000000000023,2.799,,,16,0.0
145,1,2021-04-03 19:59:20+00:00,124,91,-442693366,2087225066,411.49,14.600000000000023,2.799,,,16,0.0
